Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,13,0.61,symmetric,0.39618277759243
75% Corpus,13,0.9099999999999999,0.01,0.601620117593171
75% Corpus,13,0.9099999999999999,0.31,0.39530826233053584
75% Corpus,13,0.9099999999999999,0.61,0.4539321324975235
75% Corpus,13,0.9099999999999999,0.9099999999999999,0.456210211296022
75% Corpus,13,0.9099999999999999,symmetric,0.4167678456837581
75% Corpus,13,symmetric,0.01,0.41720536364981337
75% Corpus,13,symmetric,0.31,0.3832673378781609
75% Corpus,13,symmetric,0.61,0.33265588391534345
75% Corpus,13,symmetric,0.9099999999999999,0.3338677389591236
75% Corpus,13,symmetric,symmetric,0.4325428285998582
75% Corpus,13,asymmetric,0.01,0.4840193191934634
75% Corpus,13,asymmetric,0.31,0.3266637224398024
75% Corpus,13,asymmetric,0.61,0.36260664174776747
75% Corpus,13,asymmetric,0.9099999999999999,0.3717382055637484
75% Corpus,13,asymmetric,symmetric,0.445088677547363
75% Corpus,14,0.01,0.01,0.38535222173875167
75% Corpus,14,0.01,0.31,0.32118334066940657
75% Corpus,14,0.01,0.61,0.31827017527653023
75% Corpus,14,0.01,0.9099999999999999,0.327742699789561
75% Corpus,14,0.01,symmetric,0.4022280034707357
75% Corpus,14,0.31,0.01,0.3827731252992197
75% Corpus,14,0.31,0.31,0.38838412828356267
75% Corpus,14,0.31,0.61,0.3505083363929758
75% Corpus,14,0.31,0.9099999999999999,0.3511902165816573
75% Corpus,14,0.31,symmetric,0.39046325147393207
75% Corpus,14,0.61,0.01,0.587458975650116
75% Corpus,14,0.61,0.31,0.3365475906431744
75% Corpus,14,0.61,0.61,0.5851394701216848
75% Corpus,14,0.61,0.9099999999999999,0.46329870933021583
75% Corpus,14,0.61,symmetric,0.39423258104345515
75% Corpus,14,0.9099999999999999,0.01,0.608359275296721
75% Corpus,14,0.9099999999999999,0.31,0.4253789810198561
75% Corpus,14,0.9099999999999999,0.61,0.4621172929911835
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.456210211296022
75% Corpus,14,0.9099999999999999,symmetric,0.42768531502533713
75% Corpus,14,symmetric,0.01,0.39808437291307125
75% Corpus,14,symmetric,0.31,0.36339354834279514
75% Corpus,14,symmetric,0.61,0.3389407364392288
75% Corpus,14,symmetric,0.9099999999999999,0.31515454442169805
75% Corpus,14,symmetric,symmetric,0.3869340749629397
75% Corpus,14,asymmetric,0.01,0.4285658682730074
75% Corpus,14,asymmetric,0.31,0.3341716433119066
75% Corpus,14,asymmetric,0.61,0.37734361999976956
75% Corpus,14,asymmetric,0.9099999999999999,0.37983826930713027
75% Corpus,14,asymmetric,symmetric,0.3733772454560702
75% Corpus,15,0.01,0.01,0.4151292957771147
75% Corpus,15,0.01,0.31,0.31569556791607545
75% Corpus,15,0.01,0.61,0.29405671897897545
75% Corpus,15,0.01,0.9099999999999999,0.31355358614381956
75% Corpus,15,0.01,symmetric,0.3814617982831056
75% Corpus,15,0.31,0.01,0.3959417096436237
75% Corpus,15,0.31,0.31,0.3727729582338599
75% Corpus,15,0.31,0.61,0.3210952785336213
75% Corpus,15,0.31,0.9099999999999999,0.3349030884245943
75% Corpus,15,0.31,symmetric,0.3711010098930485
75% Corpus,15,0.61,0.01,0.5826248089408987
75% Corpus,15,0.61,0.31,0.33647996868729024
75% Corpus,15,0.61,0.61,0.5119715837106452
75% Corpus,15,0.61,0.9099999999999999,0.45841552179554895
75% Corpus,15,0.61,symmetric,0.3943731237854957
75% Corpus,15,0.9099999999999999,0.01,0.5948784241324501
75% Corpus,15,0.9099999999999999,0.31,0.45193376701669075
75% Corpus,15,0.9099999999999999,0.61,0.45841552179554895
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.456210211296022
75% Corpus,15,0.9099999999999999,symmetric,0.48673954096062544
75% Corpus,15,symmetric,0.01,0.4109000125477371
75% Corpus,15,symmetric,0.31,0.3254389194291931
75% Corpus,15,symmetric,0.61,0.3151389050076326
75% Corpus,15,symmetric,0.9099999999999999,0.30516472856902843
75% Corpus,15,symmetric,symmetric,0.3777542129196083
75% Corpus,15,asymmetric,0.01,0.4296225336994828
75% Corpus,15,asymmetric,0.31,0.3528631358941753
75% Corpus,15,asymmetric,0.61,0.38390923750941675
75% Corpus,15,asymmetric,0.9099999999999999,0.34577764202287553
75% Corpus,15,asymmetric,symmetric,0.47052804008832955
75% Corpus,16,0.01,0.01,0.409547908159997
75% Corpus,16,0.01,0.31,0.3473842711214742
75% Corpus,16,0.01,0.61,0.3032856343925441
75% Corpus,16,0.01,0.9099999999999999,0.3251797880917411
75% Corpus,16,0.01,symmetric,0.374944110469335
75% Corpus,16,0.31,0.01,0.3838916004672221
75% Corpus,16,0.31,0.31,0.35060423854115186
75% Corpus,16,0.31,0.61,0.33769725578167925
75% Corpus,16,0.31,0.9099999999999999,0.3112647333373954
75% Corpus,16,0.31,symmetric,0.3567225331742694
75% Corpus,16,0.61,0.01,0.582345045486611
75% Corpus,16,0.61,0.31,0.3420236839604871
75% Corpus,16,0.61,0.61,0.516811674261398
75% Corpus,16,0.61,0.9099999999999999,0.456210211296022
75% Corpus,16,0.61,symmetric,0.39773562427937664
75% Corpus,16,0.9099999999999999,0.01,0.598590170643794
75% Corpus,16,0.9099999999999999,0.31,0.4999431782706465
75% Corpus,16,0.9099999999999999,0.61,0.4593114291859818
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.456210211296022
75% Corpus,16,0.9099999999999999,symmetric,0.5254224453488835
75% Corpus,16,symmetric,0.01,0.4281067723864861
75% Corpus,16,symmetric,0.31,0.3456577031384825
75% Corpus,16,symmetric,0.61,0.31443357981192327
75% Corpus,16,symmetric,0.9099999999999999,0.32749652655193107
75% Corpus,16,symmetric,symmetric,0.3546983988270702
75% Corpus,16,asymmetric,0.01,0.4796966520796785
75% Corpus,16,asymmetric,0.31,0.39525127392351367
75% Corpus,16,asymmetric,0.61,0.38203310538593843
75% Corpus,16,asymmetric,0.9099999999999999,0.4040309676539456
75% Corpus,16,asymmetric,symmetric,0.41525362349016504
75% Corpus,17,0.01,0.01,0.424444424557949
75% Corpus,17,0.01,0.31,0.29769902566261425
75% Corpus,17,0.01,0.61,0.32088164565515315
75% Corpus,17,0.01,0.9099999999999999,0.32321015123025365
75% Corpus,17,0.01,symmetric,0.36763560044165167
75% Corpus,17,0.31,0.01,0.4043788726233538
75% Corpus,17,0.31,0.31,0.3553322395312319
75% Corpus,17,0.31,0.61,0.31556093087035
75% Corpus,17,0.31,0.9099999999999999,0.3503906681739413
75% Corpus,17,0.31,symmetric,0.36834669619928617
75% Corpus,17,0.61,0.01,0.5634421189239815
75% Corpus,17,0.61,0.31,0.37069583777189835
75% Corpus,17,0.61,0.61,0.4644231889362276
75% Corpus,17,0.61,0.9099999999999999,0.456210211296022
75% Corpus,17,0.61,symmetric,0.40694205796737787
75% Corpus,17,0.9099999999999999,0.01,0.5981408239110015
75% Corpus,17,0.9099999999999999,0.31,0.48271458080909174
75% Corpus,17,0.9099999999999999,0.61,0.4600851050033648
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.4600851050033648
75% Corpus,17,0.9099999999999999,symmetric,0.5607921293457052
75% Corpus,17,symmetric,0.01,0.42615094458466346
75% Corpus,17,symmetric,0.31,0.29443780271537284
75% Corpus,17,symmetric,0.61,0.31633482854689726
75% Corpus,17,symmetric,0.9099999999999999,0.3254118266240535
75% Corpus,17,symmetric,symmetric,0.3591246758849579
75% Corpus,17,asymmetric,0.01,0.4814372093077863
75% Corpus,17,asymmetric,0.31,0.3563096523666425
