Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,17,0.61,0.01,0.5130971649167937
75% Corpus,17,0.61,0.31,0.3893034310046473
75% Corpus,17,0.61,0.61,0.4647766093765287
75% Corpus,17,0.61,0.9099999999999999,0.4809923132254718
75% Corpus,17,0.61,symmetric,0.45879347480239363
75% Corpus,17,0.9099999999999999,0.01,0.5727020633374555
75% Corpus,17,0.9099999999999999,0.31,0.4825548803643702
75% Corpus,17,0.9099999999999999,0.61,0.5348998788986402
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.5558729096621007
75% Corpus,17,0.9099999999999999,symmetric,0.5098290915158376
75% Corpus,17,symmetric,0.01,0.37579808903305517
75% Corpus,17,symmetric,0.31,0.3734046359984775
75% Corpus,17,symmetric,0.61,0.37986855310865814
75% Corpus,17,symmetric,0.9099999999999999,0.38013444614555486
75% Corpus,17,symmetric,symmetric,0.37579808903305517
75% Corpus,17,asymmetric,0.01,0.39560388721802925
75% Corpus,17,asymmetric,0.31,0.39846610615245237
75% Corpus,17,asymmetric,0.61,0.40770936366692934
75% Corpus,17,asymmetric,0.9099999999999999,0.40452354039442295
75% Corpus,17,asymmetric,symmetric,0.40011237037952824
75% Corpus,18,0.01,0.01,0.3909228752225415
75% Corpus,18,0.01,0.31,0.3839843659993615
75% Corpus,18,0.01,0.61,0.3787795833544883
75% Corpus,18,0.01,0.9099999999999999,0.3787795833544883
75% Corpus,18,0.01,symmetric,0.3990158936980169
75% Corpus,18,0.31,0.01,0.5023956033450986
75% Corpus,18,0.31,0.31,0.4893309717672124
75% Corpus,18,0.31,0.61,0.5078918395218813
75% Corpus,18,0.31,0.9099999999999999,0.5281786471955818
75% Corpus,18,0.31,symmetric,0.5036840697175484
75% Corpus,18,0.61,0.01,0.5165644704610277
75% Corpus,18,0.61,0.31,0.4041745472521015
75% Corpus,18,0.61,0.61,0.4688786484917884
75% Corpus,18,0.61,0.9099999999999999,0.47493388552319504
75% Corpus,18,0.61,symmetric,0.4601714663504272
75% Corpus,18,0.9099999999999999,0.01,0.5989880940655348
75% Corpus,18,0.9099999999999999,0.31,0.4883932888197367
75% Corpus,18,0.9099999999999999,0.61,0.5543635641487973
75% Corpus,18,0.9099999999999999,0.9099999999999999,0.5768066864684819
75% Corpus,18,0.9099999999999999,symmetric,0.5279769236235458
75% Corpus,18,symmetric,0.01,0.393631933926226
75% Corpus,18,symmetric,0.31,0.39484652761623296
75% Corpus,18,symmetric,0.61,0.38409365664794204
75% Corpus,18,symmetric,0.9099999999999999,0.38409365664794204
75% Corpus,18,symmetric,symmetric,0.3935226432776453
75% Corpus,18,asymmetric,0.01,0.4176302668159233
75% Corpus,18,asymmetric,0.31,0.406043281080529
75% Corpus,18,asymmetric,0.61,0.40994739024889143
75% Corpus,18,asymmetric,0.9099999999999999,0.4050562241183513
75% Corpus,18,asymmetric,symmetric,0.4061618642462537
75% Corpus,19,0.01,0.01,0.3815946667896486
75% Corpus,19,0.01,0.31,0.38840279089627855
75% Corpus,19,0.01,0.61,0.38889634152048974
75% Corpus,19,0.01,0.9099999999999999,0.38840279089627855
75% Corpus,19,0.01,symmetric,0.38147121286006896
75% Corpus,19,0.31,0.01,0.5196588615089214
75% Corpus,19,0.31,0.31,0.491163328149918
75% Corpus,19,0.31,0.61,0.5119078114850912
75% Corpus,19,0.31,0.9099999999999999,0.5189175094235162
75% Corpus,19,0.31,symmetric,0.5174016494869541
75% Corpus,19,0.61,0.01,0.5447288400240634
75% Corpus,19,0.61,0.31,0.4082927604552876
75% Corpus,19,0.61,0.61,0.4794787548480498
75% Corpus,19,0.61,0.9099999999999999,0.4861139081179659
75% Corpus,19,0.61,symmetric,0.46829281432180814
75% Corpus,19,0.9099999999999999,0.01,0.5999180599679983
75% Corpus,19,0.9099999999999999,0.31,0.4919993357633268
75% Corpus,19,0.9099999999999999,0.61,0.5475001516447224
75% Corpus,19,0.9099999999999999,0.9099999999999999,0.563179960741266
75% Corpus,19,0.9099999999999999,symmetric,0.5319698150647901
75% Corpus,19,symmetric,0.01,0.3796196907255786
75% Corpus,19,symmetric,0.31,0.38238475620203416
75% Corpus,19,symmetric,0.61,0.38889634152048974
75% Corpus,19,symmetric,0.9099999999999999,0.38840279089627855
75% Corpus,19,symmetric,symmetric,0.38241238866237387
75% Corpus,19,asymmetric,0.01,0.38698212508695423
75% Corpus,19,asymmetric,0.31,0.3865219712806836
75% Corpus,19,asymmetric,0.61,0.40044683123458336
75% Corpus,19,asymmetric,0.9099999999999999,0.397606911959331
75% Corpus,19,asymmetric,symmetric,0.37899920016348865
75% Corpus,20,0.01,0.01,0.38370347930089116
75% Corpus,20,0.01,0.31,0.3806271771821209
75% Corpus,20,0.01,0.61,0.3891522039245244
75% Corpus,20,0.01,0.9099999999999999,0.38061831721953554
75% Corpus,20,0.01,symmetric,0.3837034793008912
75% Corpus,20,0.31,0.01,0.5271431950928274
75% Corpus,20,0.31,0.31,0.5153827290719901
75% Corpus,20,0.31,0.61,0.5207781719108381
