Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,12,0.31,0.31,0.34444551138071966
75% Corpus,12,0.31,0.61,0.2973794283433045
75% Corpus,12,0.31,0.9099999999999999,0.32869167089350343
75% Corpus,12,0.31,symmetric,0.3442067399351505
75% Corpus,12,0.61,0.01,0.402439402090282
75% Corpus,12,0.61,0.31,0.32856406504321206
75% Corpus,12,0.61,0.61,0.505342264689956
75% Corpus,12,0.61,0.9099999999999999,0.5512885300372979
75% Corpus,12,0.61,symmetric,0.3648137602563671
75% Corpus,12,0.9099999999999999,0.01,0.49333475312911484
75% Corpus,12,0.9099999999999999,0.31,0.35706322338336843
75% Corpus,12,0.9099999999999999,0.61,0.5065540017106714
75% Corpus,12,0.9099999999999999,0.9099999999999999,0.5047193323295612
75% Corpus,12,0.9099999999999999,symmetric,0.38957301268703515
75% Corpus,12,symmetric,0.01,0.29832537872158243
75% Corpus,12,symmetric,0.31,0.2797031767924554
75% Corpus,12,symmetric,0.61,0.30076756441899827
75% Corpus,12,symmetric,0.9099999999999999,0.31190135678939007
75% Corpus,12,symmetric,symmetric,0.2831334994883358
75% Corpus,12,asymmetric,0.01,0.3806206441229491
75% Corpus,12,asymmetric,0.31,0.40565262042124917
75% Corpus,12,asymmetric,0.61,0.4243291109285765
75% Corpus,12,asymmetric,0.9099999999999999,0.42685020311503963
75% Corpus,12,asymmetric,symmetric,0.388750988200903
75% Corpus,13,0.01,0.01,0.3278144406374954
75% Corpus,13,0.01,0.31,0.2563556440389478
75% Corpus,13,0.01,0.61,0.25606277089229446
75% Corpus,13,0.01,0.9099999999999999,0.2932802220061622
75% Corpus,13,0.01,symmetric,0.27097591872545196
75% Corpus,13,0.31,0.01,0.31746722381966486
75% Corpus,13,0.31,0.31,0.3267022806329459
75% Corpus,13,0.31,0.61,0.36114818691009193
75% Corpus,13,0.31,0.9099999999999999,0.3347439861573775
75% Corpus,13,0.31,symmetric,0.31653343601762274
75% Corpus,13,0.61,0.01,0.4138197535623058
75% Corpus,13,0.61,0.31,0.3396662018870883
