Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,15,0.31,0.61,0.4005341301334674
75% Corpus,15,0.31,0.9099999999999999,0.4175857137263584
75% Corpus,15,0.31,symmetric,0.38995366933831066
75% Corpus,15,0.61,0.01,0.5275512592149854
75% Corpus,15,0.61,0.31,0.3645111108869096
75% Corpus,15,0.61,0.61,0.5998853512660834
75% Corpus,15,0.61,0.9099999999999999,0.5397797578106958
75% Corpus,15,0.61,symmetric,0.42110694722170716
75% Corpus,15,0.9099999999999999,0.01,0.571415962726238
75% Corpus,15,0.9099999999999999,0.31,0.4779413867550888
75% Corpus,15,0.9099999999999999,0.61,0.537718341671309
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.537718341671309
75% Corpus,15,0.9099999999999999,symmetric,0.4723226919059524
75% Corpus,15,symmetric,0.01,0.3771158630436707
75% Corpus,15,symmetric,0.31,0.3631565811447806
75% Corpus,15,symmetric,0.61,0.3527973178006728
75% Corpus,15,symmetric,0.9099999999999999,0.3641400258169721
75% Corpus,15,symmetric,symmetric,0.36948388166212714
75% Corpus,15,asymmetric,0.01,0.45724763000877533
75% Corpus,15,asymmetric,0.31,0.4653617642462681
75% Corpus,15,asymmetric,0.61,0.4783594342024862
75% Corpus,15,asymmetric,0.9099999999999999,0.4864034458848884
75% Corpus,15,asymmetric,symmetric,0.457729912732297
75% Corpus,16,0.01,0.01,0.3885371194756435
75% Corpus,16,0.01,0.31,0.3661590806937088
75% Corpus,16,0.01,0.61,0.3477780103397634
75% Corpus,16,0.01,0.9099999999999999,0.347607636519189
75% Corpus,16,0.01,symmetric,0.3777684416513965
75% Corpus,16,0.31,0.01,0.3982632360888835
75% Corpus,16,0.31,0.31,0.3900357756052104
75% Corpus,16,0.31,0.61,0.4133943327664352
75% Corpus,16,0.31,0.9099999999999999,0.41979516851396326
75% Corpus,16,0.31,symmetric,0.39421560528002997
75% Corpus,16,0.61,0.01,0.5392942927894997
75% Corpus,16,0.61,0.31,0.37504699166738137
75% Corpus,16,0.61,0.61,0.571861048745833
75% Corpus,16,0.61,0.9099999999999999,0.5377183416713089
75% Corpus,16,0.61,symmetric,0.4241563841149335
75% Corpus,16,0.9099999999999999,0.01,0.5746672620212928
75% Corpus,16,0.9099999999999999,0.31,0.4879260127353937
75% Corpus,16,0.9099999999999999,0.61,0.5377183416713089
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.5377183416713089
75% Corpus,16,0.9099999999999999,symmetric,0.5110857540563246
75% Corpus,16,symmetric,0.01,0.3839015603613891
75% Corpus,16,symmetric,0.31,0.37451160262138083
75% Corpus,16,symmetric,0.61,0.3500328081680798
75% Corpus,16,symmetric,0.9099999999999999,0.3343916006789083
75% Corpus,16,symmetric,symmetric,0.37679359515739097
75% Corpus,16,asymmetric,0.01,0.42940195056483976
75% Corpus,16,asymmetric,0.31,0.4734500631662449
75% Corpus,16,asymmetric,0.61,0.47788526070770376
75% Corpus,16,asymmetric,0.9099999999999999,0.4671661242260979
75% Corpus,16,asymmetric,symmetric,0.42868293867328094
75% Corpus,17,0.01,0.01,0.36582074522582736
75% Corpus,17,0.01,0.31,0.40071305075041896
75% Corpus,17,0.01,0.61,0.3785028071557064
