Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,15,0.31,0.01,0.4765335530507271
75% Corpus,15,0.31,0.31,0.467262895329019
75% Corpus,15,0.31,0.61,0.458271586075922
75% Corpus,15,0.31,0.9099999999999999,0.45043391837849084
75% Corpus,15,0.31,symmetric,0.4699200293083295
75% Corpus,15,0.61,0.01,0.534160746477884
75% Corpus,15,0.61,0.31,0.3931058847607087
75% Corpus,15,0.61,0.61,0.5876556269580596
75% Corpus,15,0.61,0.9099999999999999,0.5984200690210809
75% Corpus,15,0.61,symmetric,0.4643171561202935
75% Corpus,15,0.9099999999999999,0.01,0.5421971872923516
75% Corpus,15,0.9099999999999999,0.31,0.5341787598572961
75% Corpus,15,0.9099999999999999,0.61,0.5991181952278256
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.5944686648325332
75% Corpus,15,0.9099999999999999,symmetric,0.5473585617250786
75% Corpus,15,symmetric,0.01,0.42124191540449
75% Corpus,15,symmetric,0.31,0.406383420271443
75% Corpus,15,symmetric,0.61,0.4144851928212869
75% Corpus,15,symmetric,0.9099999999999999,0.44518802216071474
75% Corpus,15,symmetric,symmetric,0.4114665793702798
75% Corpus,15,asymmetric,0.01,0.44967011415612956
75% Corpus,15,asymmetric,0.31,0.4557131131291161
75% Corpus,15,asymmetric,0.61,0.4620818472178062
75% Corpus,15,asymmetric,0.9099999999999999,0.4702916934800328
75% Corpus,15,asymmetric,symmetric,0.44635004970308534
75% Corpus,16,0.01,0.01,0.43348067329562423
75% Corpus,16,0.01,0.31,0.42726111759770347
75% Corpus,16,0.01,0.61,0.4254938478893985
75% Corpus,16,0.01,0.9099999999999999,0.4213000251237293
75% Corpus,16,0.01,symmetric,0.4279922885710653
75% Corpus,16,0.31,0.01,0.4786995335566731
75% Corpus,16,0.31,0.31,0.4542264381427633
75% Corpus,16,0.31,0.61,0.4760471877304326
75% Corpus,16,0.31,0.9099999999999999,0.45152660141889517
75% Corpus,16,0.31,symmetric,0.47634800856808285
75% Corpus,16,0.61,0.01,0.521952109527949
75% Corpus,16,0.61,0.31,0.3869697076882168
75% Corpus,16,0.61,0.61,0.5969335513288243
75% Corpus,16,0.61,0.9099999999999999,0.5985310270040951
75% Corpus,16,0.61,symmetric,0.48610864671934734
75% Corpus,16,0.9099999999999999,0.01,0.6124209923552841
75% Corpus,16,0.9099999999999999,0.31,0.5379242529463388
75% Corpus,16,0.9099999999999999,0.61,0.5989145900582425
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.5980110137895833
75% Corpus,16,0.9099999999999999,symmetric,0.5619997969091194
75% Corpus,16,symmetric,0.01,0.4133704826131557
75% Corpus,16,symmetric,0.31,0.4290274847822909
75% Corpus,16,symmetric,0.61,0.42623391942024635
75% Corpus,16,symmetric,0.9099999999999999,0.4311756448520506
75% Corpus,16,symmetric,symmetric,0.40643402945204
75% Corpus,16,asymmetric,0.01,0.48151866638426427
75% Corpus,16,asymmetric,0.31,0.4998699804166431
75% Corpus,16,asymmetric,0.61,0.5053854908467881
75% Corpus,16,asymmetric,0.9099999999999999,0.49608426190609406
75% Corpus,16,asymmetric,symmetric,0.478837356356294
75% Corpus,17,0.01,0.01,0.42378231795617954
