Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,14,0.01,symmetric,0.4263566184996604
75% Corpus,14,0.31,0.01,0.3746584319280825
75% Corpus,14,0.31,0.31,0.44019487438231736
75% Corpus,14,0.31,0.61,0.4250835446768737
75% Corpus,14,0.31,0.9099999999999999,0.3904151904981677
75% Corpus,14,0.31,symmetric,0.4334720460987872
75% Corpus,14,0.61,0.01,0.3591968612289108
75% Corpus,14,0.61,0.31,0.39279624753460496
75% Corpus,14,0.61,0.61,0.5760932979214717
75% Corpus,14,0.61,0.9099999999999999,0.5436772173563694
75% Corpus,14,0.61,symmetric,0.3716181471139297
75% Corpus,14,0.9099999999999999,0.01,0.33512337953795074
75% Corpus,14,0.9099999999999999,0.31,0.4503142261673111
75% Corpus,14,0.9099999999999999,0.61,0.6279993263025009
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.6574612457483655
75% Corpus,14,0.9099999999999999,symmetric,0.37995808307677165
75% Corpus,14,symmetric,0.01,0.3405735919225678
75% Corpus,14,symmetric,0.31,0.4142137561476632
75% Corpus,14,symmetric,0.61,0.42381252781195833
75% Corpus,14,symmetric,0.9099999999999999,0.48572751056346564
75% Corpus,14,symmetric,symmetric,0.4146370668652754
75% Corpus,14,asymmetric,0.01,0.379212308177245
75% Corpus,14,asymmetric,0.31,0.4774910783933595
75% Corpus,14,asymmetric,0.61,0.4894999970432634
75% Corpus,14,asymmetric,0.9099999999999999,0.45774439676780115
75% Corpus,14,asymmetric,symmetric,0.47870301286440503
75% Corpus,15,0.01,0.01,0.3202021471109507
75% Corpus,15,0.01,0.31,0.39799182151820034
75% Corpus,15,0.01,0.61,0.4889887480585002
75% Corpus,15,0.01,0.9099999999999999,0.4281992651594067
75% Corpus,15,0.01,symmetric,0.3929546128156255
75% Corpus,15,0.31,0.01,0.34337014099207736
75% Corpus,15,0.31,0.31,0.4094921785584804
75% Corpus,15,0.31,0.61,0.3671348211015504
75% Corpus,15,0.31,0.9099999999999999,0.44242432970788487
75% Corpus,15,0.31,symmetric,0.36648222169147177
75% Corpus,15,0.61,0.01,0.35407416603384423
75% Corpus,15,0.61,0.31,0.3874186967397802
75% Corpus,15,0.61,0.61,0.581842660945266
75% Corpus,15,0.61,0.9099999999999999,0.523240831545022
75% Corpus,15,0.61,symmetric,0.39357114751336825
75% Corpus,15,0.9099999999999999,0.01,0.3532080088268024
75% Corpus,15,0.9099999999999999,0.31,0.4302213089371136
75% Corpus,15,0.9099999999999999,0.61,0.6122313666360951
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.6722516809287626
75% Corpus,15,0.9099999999999999,symmetric,0.3921548993742436
75% Corpus,15,symmetric,0.01,0.3342117078397236
75% Corpus,15,symmetric,0.31,0.4062959946742275
75% Corpus,15,symmetric,0.61,0.4161802103836964
75% Corpus,15,symmetric,0.9099999999999999,0.4806170291850116
75% Corpus,15,symmetric,symmetric,0.3923122326008727
75% Corpus,15,asymmetric,0.01,0.3373584031859301
75% Corpus,15,asymmetric,0.31,0.4474008374564045
75% Corpus,15,asymmetric,0.61,0.43611682018330694
75% Corpus,15,asymmetric,0.9099999999999999,0.5238488242594356
75% Corpus,15,asymmetric,symmetric,0.47264041763134396
75% Corpus,16,0.01,0.01,0.379442917830839
75% Corpus,16,0.01,0.31,0.4897545794013327
75% Corpus,16,0.01,0.61,0.4305849371131614
75% Corpus,16,0.01,0.9099999999999999,0.46615186101742523
75% Corpus,16,0.01,symmetric,0.4399687677823202
75% Corpus,16,0.31,0.01,0.38449669883869775
75% Corpus,16,0.31,0.31,0.4273456185038795
75% Corpus,16,0.31,0.61,0.36175264272539076
75% Corpus,16,0.31,0.9099999999999999,0.4465049541511651
75% Corpus,16,0.31,symmetric,0.4247686664103661
75% Corpus,16,0.61,0.01,0.3681864458937907
75% Corpus,16,0.61,0.31,0.4311599840490927
75% Corpus,16,0.61,0.61,0.5720912866844603
75% Corpus,16,0.61,0.9099999999999999,0.5816472894390503
75% Corpus,16,0.61,symmetric,0.37999373861628394
75% Corpus,16,0.9099999999999999,0.01,0.3481225189324894
75% Corpus,16,0.9099999999999999,0.31,0.431869652887505
75% Corpus,16,0.9099999999999999,0.61,0.6425753944927264
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.6770750404402349
75% Corpus,16,0.9099999999999999,symmetric,0.3620678049765244
75% Corpus,16,symmetric,0.01,0.35971623997215074
75% Corpus,16,symmetric,0.31,0.49514044081195996
75% Corpus,16,symmetric,0.61,0.4460698076859745
75% Corpus,16,symmetric,0.9099999999999999,0.44731198043738096
75% Corpus,16,symmetric,symmetric,0.45403564942267555
75% Corpus,16,asymmetric,0.01,0.3832686950798708
75% Corpus,16,asymmetric,0.31,0.43243122254192007
75% Corpus,16,asymmetric,0.61,0.44987768664679234
75% Corpus,16,asymmetric,0.9099999999999999,0.3918177411074243
75% Corpus,16,asymmetric,symmetric,0.4600632417538294
75% Corpus,17,0.01,0.01,0.3878758520832564
75% Corpus,17,0.01,0.31,0.44786256767512866
75% Corpus,17,0.01,0.61,0.4656423729163438
75% Corpus,17,0.01,0.9099999999999999,0.46551455289568877
75% Corpus,17,0.01,symmetric,0.4280983295751995
75% Corpus,17,0.31,0.01,0.35317112523144767
75% Corpus,17,0.31,0.31,0.44433702340690834
75% Corpus,17,0.31,0.61,0.5080799990999717
75% Corpus,17,0.31,0.9099999999999999,0.5528853276727962
75% Corpus,17,0.31,symmetric,0.439236817338536
75% Corpus,17,0.61,0.01,0.3525350126280238
75% Corpus,17,0.61,0.31,0.3954445819466351
75% Corpus,17,0.61,0.61,0.561406766135824
75% Corpus,17,0.61,0.9099999999999999,0.6163191488822224
75% Corpus,17,0.61,symmetric,0.3792259366169879
75% Corpus,17,0.9099999999999999,0.01,0.3385439667692685
75% Corpus,17,0.9099999999999999,0.31,0.4294902853144644
75% Corpus,17,0.9099999999999999,0.61,0.6450465916827121
75% Corpus,17,0.9099999999999999,0.9099999999999999,0.6761400125396468
75% Corpus,17,0.9099999999999999,symmetric,0.3858788290356026
75% Corpus,17,symmetric,0.01,0.3796875662512212
75% Corpus,17,symmetric,0.31,0.4502235433897568
75% Corpus,17,symmetric,0.61,0.4117087860193861
75% Corpus,17,symmetric,0.9099999999999999,0.4733143776029869
