Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,12,asymmetric,0.9099999999999999,0.41298352382091214
75% Corpus,12,asymmetric,symmetric,0.3500170891700784
75% Corpus,13,0.01,0.01,0.31735238113045366
75% Corpus,13,0.01,0.31,0.2940174703767528
75% Corpus,13,0.01,0.61,0.3035816039523254
75% Corpus,13,0.01,0.9099999999999999,0.3268460545109392
75% Corpus,13,0.01,symmetric,0.31882324292868247
75% Corpus,13,0.31,0.01,0.3153360614196662
75% Corpus,13,0.31,0.31,0.2842576640741969
75% Corpus,13,0.31,0.61,0.272282281679635
75% Corpus,13,0.31,0.9099999999999999,0.27904456514549714
75% Corpus,13,0.31,symmetric,0.34369284131074856
75% Corpus,13,0.61,0.01,0.4714128598810489
75% Corpus,13,0.61,0.31,0.3111174918011609
75% Corpus,13,0.61,0.61,0.5186320387209542
75% Corpus,13,0.61,0.9099999999999999,0.45441492322156507
75% Corpus,13,0.61,symmetric,0.3095508243547572
75% Corpus,13,0.9099999999999999,0.01,0.47368672419715896
75% Corpus,13,0.9099999999999999,0.31,0.3972771859751518
75% Corpus,13,0.9099999999999999,0.61,0.4606072813060754
75% Corpus,13,0.9099999999999999,0.9099999999999999,0.4622086120888227
75% Corpus,13,0.9099999999999999,symmetric,0.3676583331081249
75% Corpus,13,symmetric,0.01,0.30113325340682995
75% Corpus,13,symmetric,0.31,0.2864862587247335
75% Corpus,13,symmetric,0.61,0.3108852061020605
75% Corpus,13,symmetric,0.9099999999999999,0.2986573698252195
75% Corpus,13,symmetric,symmetric,0.30756946534342955
75% Corpus,13,asymmetric,0.01,0.3951407730869309
75% Corpus,13,asymmetric,0.31,0.36036919384018035
75% Corpus,13,asymmetric,0.61,0.3675713085464877
75% Corpus,13,asymmetric,0.9099999999999999,0.3996424825804086
75% Corpus,13,asymmetric,symmetric,0.3814284538233595
75% Corpus,14,0.01,0.01,0.31953132601604756
75% Corpus,14,0.01,0.31,0.3098128421001709
75% Corpus,14,0.01,0.61,0.30099401024546585
75% Corpus,14,0.01,0.9099999999999999,0.2846066754738868
75% Corpus,14,0.01,symmetric,0.30770959421705196
75% Corpus,14,0.31,0.01,0.308962892231969
75% Corpus,14,0.31,0.31,0.3141979107087833
75% Corpus,14,0.31,0.61,0.2992864133697236
75% Corpus,14,0.31,0.9099999999999999,0.30180228145183946
75% Corpus,14,0.31,symmetric,0.3236579282895606
75% Corpus,14,0.61,0.01,0.4556464791417274
75% Corpus,14,0.61,0.31,0.287753648920272
75% Corpus,14,0.61,0.61,0.4286451503176466
75% Corpus,14,0.61,0.9099999999999999,0.46220861208882275
75% Corpus,14,0.61,symmetric,0.33747201262809307
75% Corpus,14,0.9099999999999999,0.01,0.47173508022332694
75% Corpus,14,0.9099999999999999,0.31,0.4644647126985312
75% Corpus,14,0.9099999999999999,0.61,0.46220861208882275
75% Corpus,14,0.9099999999999999,0.9099999999999999,0.46220861208882275
75% Corpus,14,0.9099999999999999,symmetric,0.37378525809911384
75% Corpus,14,symmetric,0.01,0.3002869397018129
75% Corpus,14,symmetric,0.31,0.26280139297226335
75% Corpus,14,symmetric,0.61,0.30289698939995563
75% Corpus,14,symmetric,0.9099999999999999,0.29402866481593565
75% Corpus,14,symmetric,symmetric,0.31487798715222803
75% Corpus,14,asymmetric,0.01,0.4030032731793667
75% Corpus,14,asymmetric,0.31,0.33664160215828043
75% Corpus,14,asymmetric,0.61,0.375347774502218
75% Corpus,14,asymmetric,0.9099999999999999,0.3690670793234349
75% Corpus,14,asymmetric,symmetric,0.3317878210260348
75% Corpus,15,0.01,0.01,0.31053918776981604
75% Corpus,15,0.01,0.31,0.28202281513389754
75% Corpus,15,0.01,0.61,0.2950993361843311
75% Corpus,15,0.01,0.9099999999999999,0.3093660542295241
75% Corpus,15,0.01,symmetric,0.32295457173736125
75% Corpus,15,0.31,0.01,0.32032930314594826
75% Corpus,15,0.31,0.31,0.2953095688355152
75% Corpus,15,0.31,0.61,0.27959360529745825
75% Corpus,15,0.31,0.9099999999999999,0.28724196232736715
75% Corpus,15,0.31,symmetric,0.3021555367556394
75% Corpus,15,0.61,0.01,0.47133959791223756
75% Corpus,15,0.61,0.31,0.352217620134401
75% Corpus,15,0.61,0.61,0.49817649627587846
75% Corpus,15,0.61,0.9099999999999999,0.46220861208882275
75% Corpus,15,0.61,symmetric,0.32704383027181977
75% Corpus,15,0.9099999999999999,0.01,0.46287714280569864
75% Corpus,15,0.9099999999999999,0.31,0.4834693878364398
75% Corpus,15,0.9099999999999999,0.61,0.4614631591044296
75% Corpus,15,0.9099999999999999,0.9099999999999999,0.46220861208882275
75% Corpus,15,0.9099999999999999,symmetric,0.39112406748349043
75% Corpus,15,symmetric,0.01,0.32436225830821247
75% Corpus,15,symmetric,0.31,0.2892060959855999
75% Corpus,15,symmetric,0.61,0.28598693598610453
75% Corpus,15,symmetric,0.9099999999999999,0.3236917446158504
75% Corpus,15,symmetric,symmetric,0.29734043752199735
75% Corpus,15,asymmetric,0.01,0.37646179506889355
75% Corpus,15,asymmetric,0.31,0.3800118693780086
75% Corpus,15,asymmetric,0.61,0.3840206370604367
75% Corpus,15,asymmetric,0.9099999999999999,0.39133021410607954
75% Corpus,15,asymmetric,symmetric,0.37053844642466466
75% Corpus,16,0.01,0.01,0.3234214073731804
75% Corpus,16,0.01,0.31,0.28756918035491363
75% Corpus,16,0.01,0.61,0.3261270794395196
75% Corpus,16,0.01,0.9099999999999999,0.2950858980657603
75% Corpus,16,0.01,symmetric,0.33261172475235645
75% Corpus,16,0.31,0.01,0.30072811191520843
75% Corpus,16,0.31,0.31,0.2852134655439812
75% Corpus,16,0.31,0.61,0.32009137705161084
75% Corpus,16,0.31,0.9099999999999999,0.29105927504383944
75% Corpus,16,0.31,symmetric,0.33854408537554526
75% Corpus,16,0.61,0.01,0.46841920927756964
75% Corpus,16,0.61,0.31,0.3335645898611981
75% Corpus,16,0.61,0.61,0.44571551970161727
75% Corpus,16,0.61,0.9099999999999999,0.4622086120888227
75% Corpus,16,0.61,symmetric,0.37046070827217403
75% Corpus,16,0.9099999999999999,0.01,0.46599817854778486
75% Corpus,16,0.9099999999999999,0.31,0.4695860973368081
75% Corpus,16,0.9099999999999999,0.61,0.4622086120888228
75% Corpus,16,0.9099999999999999,0.9099999999999999,0.46220861208882275
75% Corpus,16,0.9099999999999999,symmetric,0.4347431039681683
75% Corpus,16,symmetric,0.01,0.3411763006675692
75% Corpus,16,symmetric,0.31,0.2979196464784209
75% Corpus,16,symmetric,0.61,0.32146485488181575
75% Corpus,16,symmetric,0.9099999999999999,0.3188941559441891
75% Corpus,16,symmetric,symmetric,0.3020308617691687
75% Corpus,16,asymmetric,0.01,0.4157525752307447
75% Corpus,16,asymmetric,0.31,0.39780809836368164
75% Corpus,16,asymmetric,0.61,0.41121279649821296
75% Corpus,16,asymmetric,0.9099999999999999,0.41761105080806793
75% Corpus,16,asymmetric,symmetric,0.3995160685743808
75% Corpus,17,0.01,0.01,0.34633371693954934
75% Corpus,17,0.01,0.31,0.3301029753286051
75% Corpus,17,0.01,0.61,0.32145555450145924
75% Corpus,17,0.01,0.9099999999999999,0.32742087514402773
75% Corpus,17,0.01,symmetric,0.3323506768687857
75% Corpus,17,0.31,0.01,0.3367991590477672
75% Corpus,17,0.31,0.31,0.32592962305856554
